county,state,fips,cases,deaths,population,casespc,deathspc,cty,county_name,cty_pop2000,cz,cz_name,cz_pop2000,statename,state_id,stateabbrv,csa,csa_name,cbsa,cbsa_name,intersects_msa,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,brfss_mia,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,cs_educ_ba,tuition,gradrate_r,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate,tax_st_diff_top20,summer_tmmx,summer_rmax,winter_tmmx,winter_rmax,pm25,bmdeaths,bmcruderate,pm25_mia
Etowah,Alabama,01055,8720,502,1864049,467.79886,26.930622,1055,Etowah,103459,6100,Gadsden,304068,Alabama,1,AL,,,23460,"Gadsden, AL",1,.33571428,.24647887,.24561404,.14457831,.28467155,.25925925,.28318584,.2278481,.5244565,.62645912,.8018868,.81481481,0,18.334936,12023.26,.76871043,.17309149,.10678603,.13379711,-.34608907,80.9142324733871,84.8545636910732,63.89167502507521,80.9929789368104,58.2417582417582,92.1299998760223,.064672776,.064079836,.067363866,.32425183,.4757486,.15697978,.11214,.49496999,-.4521560024152425,68.312088,14.614485,1.7040567,.060030557,.003900754,.09738148,.56554717,.21399622,1.6305976,.0199885945157019,.0212064682627901,193.44554,.30425012,31576.697,94909.59999999999,4.646809149319307,17.1098475510866,-9.5896988,.013853901,13.4,1560,-.16096641,42.706387,.2372254,.0064010411,1292.9387,.017390488,0,305.05579,95.062057,285.31964,85.68264,12.191615,24449,1311.6,0
Fayette,Alabama,01057,389,0,316242,123.00706,0,1057,Fayette,18495,10600,Jasper,161169,Alabama,1,AL,,,,,1,.22222222,.2631579,.1,.16666667,.23076923,.42105263,.33333334,.40000001,.62962961,.63157892,.80000001,.33333334,0,16.938368,9606.25,1.7108347,.22885129,.1069522,.13276914,-.59147626,81.25648879351699,82.7089337175792,52.1613832853026,79.2507204610951,63.06306306306309,79.2799999713898,.014551849,.012333822,.010668959,.087045386,.38373849,.17324223,.083149999,.53588003,.1836144363803455,54.841846,11.8897,.82184374,.057483863,-.016694136,.0084266132,.54906523,.30713031,.68667203,.0189240335225737,.0164909434982428,29.466585,.33852139,27426.598,85445.3,4.425429553264605,18.10292096219931,-4.0590849,-.0067626331,9.1999998,,,46.760468,.18516913,.0056427042,1848.3464,.0080263661,0,305.8912,96.505989,286.17441,87.541237,11.057854,4186,1323.7,0
Franklin,Alabama,01059,10652,113,563568,1890.1002,20.050819,1059,Franklin,31223,6200,Florence,230941,Alabama,1,AL,,,,,1,.31428573,.27777779,.2,0,.2857143,.27777779,.13333334,.40000001,.45714286,.5,.93333334,.83333331,0,23.20653,11066.61,2.5279567,.21637468,.13779262,.14634138,-.34830731,83.3566724134358,89.3393393393393,59.4594594594595,84.984984984985,56.4231738035265,113.449999809265,.0058546104,.0057590161,.0051185996,.15114951,.43866348,.18885207,.11765,.54359001,-.7286746742314848,64.593414,4.1860166,7.4176087,.069554083,.10134039,.1628219,.56595761,.35052335,5.5535984,.0200813502866477,.0241168369471223,49.120205,.36402842,27611.736,83712.39999999999,4.466468219226055,16.79177026790404,-2.577008,-.0070702801,9.6999998,,,46.629795,.18247992,.004483874,1823.3982,.00925407,0,305.16895,95.638969,284.75336,87.091866,10.149735,6976,1237.8,0
Geneva,Alabama,01061,795,0,473304,167.96815,0,1061,Geneva,25764,10302,Dothan,223605,Alabama,1,AL,222,"Dothan-Enterprise-Ozark, AL",20020,"Dothan, AL",1,.27272728,.22222222,.18181819,0,.48387095,.25925925,.36363637,.55555558,.38235295,.81481481,.63636363,.66666669,0,19.72452,10284.26,-.13718729,.14749156,.10741358,.11286769,.029774833,84.60735471144,87.07692307692309,69.8461538461538,81.07692307692309,63.48773841961851,107.829999923706,.0054000295,.0073235687,.0072734039,.026747068,.43250459,.19618593,.11754,.48440999,-1.224840557748484,65.762306,10.576774,1.7582674,.058392357,.062301572,.17356277,.57994592,.1946526,.76463282,.0268591833566216,.0266263002639342,44.707397,.28407434,27748.285,74514.7,4.780999528524281,16.54127769919849,-13.181124,-.004118748,8.6999998,,,44.948872,.20087473,.0039978265,1434.3046,.0077624745,0,306.14297,97.907303,290.23499,87.535713,10.638045,5925,1251.8,0
Greene,Alabama,01063,3188,105,167097,1907.8739,62.837753,1063,Greene,9974,10802,Demopolis,63233,Alabama,1,AL,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.112009,8742.559999999999,-.5175305,.1536416,.080383249,.11925126,-.86594141,85.50895847905321,78.5340314136126,72.7748691099476,76.43979057591621,50.6024096385542,133.169999599457,.00061480381,.0001197137,.0012863188,.0028815819,.45189911,.34276763,.095090002,.30118001,-.3685942979434208,18.959293,79.847603,.58151197,.065075308,-.095000453,.030529954,.47936764,.16950788,.67174655,.0144375375977542,.0276719470623621,15.442854,.28354174,27643.834,75981,5.273423423423424,17.87648648648649,-25.223083,.015445549,10.5,,,35.650852,.50777602,.0062161619,1640.8943,.010174699,0,306.33105,95.633873,287.52484,86.330055,11.298674,1965,1176,0
Hale,Alabama,01065,3605,117,291975,1234.6947,40.071922,1065,Hale,17185,10801,Tuscaloosa,261112,Alabama,1,AL,,,46220,"Tuscaloosa, AL",1,.14634146,.039999999,.2,.125,.54054052,.40000001,.40000001,.4375,.53658539,.60000002,.66666669,.625,0,16.623535,9545.41,.18212546,.18169934,.094739065,.1139983,-.93914109,87.8599702796074,71.78571428571431,61.4285714285714,74.28571428571431,59.6638655462185,99.25,.029176841,.015246395,.022504244,.10442281,.58516979,.26882231,.22902,.36074999,-1.680196885848567,39.522839,58.620888,.91358739,.066044405,.10132018,.18850617,.49807799,.25350907,.3084085,.0276403840558627,.0221123072446901,26.695745,.30349776,25042.623,88377.89999999999,4.765620416544441,16.81226166031094,-20.592661,-.0070472523,8.1000004,,,39.186092,.37419906,.001895027,1163.505,.0043063145,0,306.4422,95.560349,287.96558,84.496315,11.566636,3404,1165.9,0
Henry,Alabama,01067,1755,46,304327,576.68231,15.11532,1067,Henry,16310,10302,Dothan,223605,Alabama,1,AL,222,"Dothan-Enterprise-Ozark, AL",20020,"Dothan, AL",1,.071428575,.055555556,0,0,.35714287,.52941179,.42857143,.33333334,.71428573,.77777779,.71428573,.83333331,0,18.309959,9599.559999999999,-.023629436,.17447039,.095089957,.11009757,.48442647,86.9963697749985,83.46055979643771,73.2824427480916,81.42493638676839,62.43654822335029,54.8699998855591,.015943805,.01539397,.011050821,.047200844,.44265702,.19058853,.084299996,.46395999,-.9292007724627465,60.600861,32.170448,1.5266707,.049020898,.065873742,.19068773,.56450856,.24174041,1.1281422,.0320049049662784,.032618025751073,29.031881,.27903727,29945.088,92110.3,4.537192982456141,16.76863157894736,-19.96039,.023650896,14.1,,,41.586872,.25213891,.0045998162,1023.1559,.006931636,0,306.18835,97.208153,289.65955,87.206932,10.689155,3814,1253.3,0
Houston,Alabama,01069,5859,182,1751027,334.60364,10.3939,1069,Houston,88787,10302,Dothan,223605,Alabama,1,AL,222,"Dothan-Enterprise-Ozark, AL",20020,"Dothan, AL",1,.28301886,.23469388,.18691589,.0625,.36538461,.2606383,.32380953,.27956989,.55445546,.64285713,.74226803,.78021979,0,16.686232,9704.110000000001,-1.1178256,.12998347,.092315428,.098652788,.49240819,85.837670877081,85.7545045045045,70.3828828828829,80.2364864864865,68.1159420289855,63.41999995708469,.062578604,.056065213,.071185395,.20425065,.55632997,.14998972,.13699999,.44310001,-.8711049120189776,67.82412,24.443893,1.2636985,.039097246,.18966395,.28407827,.62360412,.14154381,1.5970806,.0339914627141361,.0309279511640218,152.98615,.37729377,35262.852,109306,5.169515139863936,18.17346798571036,-16.351776,.013902136,18.4,1588.8889,,40.607533,.26777852,.0087766377,3445.1685,.013221982,0,306.42026,97.286957,290.40723,86.207191,11.044802,17236,984.29999,0
Jackson,Alabama,01071,2914,121,959028,303.8493,12.616941,1071,Jackson,53926,6100,Gadsden,304068,Alabama,1,AL,174,"Chattanooga-Cleveland-Dalton, TN-GA-AL",42460,"Scottsboro, AL",1,.40000001,.2,.125,.25,.38461539,.23529412,.125,.2857143,.5,.60000002,.8888889,.875,0,18.643221,10921.99,.54648596,.16573808,.10713436,.12927322,-.92844582,83.640079419475,84.4351464435146,55.81589958159,79.163179916318,55.8823529411765,125.709999799728,.015264782,.0098955063,.015362888,.072929241,.34762731,.1367446,.065269999,.57582998,-1.588118375377134,47.581871,3.7124951,1.1311797,.059590247,.049001109,.1910661,.62026745,.35197341,.73248523,.0173385750843749,.019359863516671,49.989643,.3181363,29498.898,96509.2,4.674949127128627,17.1777016172218,-3.2693858,-.003985188,10.4,,,47.311272,.18193832,.004543263,2201.0837,.009485865,0,304.0105,97.019394,283.83618,88.748886,10.890911,11466,1195.6,0
Jefferson,Alabama,01073,61977,2930,11848682,523.07086,24.728489,1073,Jefferson,662047,10700,Birmingham,1038182,Alabama,1,AL,142,"Birmingham-Hoover-Talladega, AL",13820,"Birmingham-Hoover, AL",1,.2739872,.237516,.19554456,.13277511,.31912568,.27248678,.24746193,.18635809,.56505805,.71091443,.76912183,.85567009,0,16.145582,9391.84,.57716531,.16536573,.10411264,.13398369,.26363143,79.6573882989229,84.86526393503139,67.07272056109269,79.54964931709119,69.39843068875329,56.1999999284744,.12261488,.11154342,.1300523,.41813439,.59814161,.14772987,.17284,.43081999,-.0601000477913578,60.1273,39.215191,1.553364,.039404839,-.013818961,.050730847,.6152097,.10019083,2.3400152,.0262352974939846,.0318451711132291,595.04108,.22132681,38584.137,120903.1,5.50130913027672,16.73659950807591,-14.933036,-.0026090783,24.6,5698.8433,-.029532736,38.433449,.30341196,.0085941087,2093.5974,.024165558,0,305.75607,94.412537,286.66925,84.539101,13.75314,127705,1077.8,0
Lamar,Alabama,01075,718,0,266614,269.30319,0,1075,Lamar,15904,10600,Jasper,161169,Alabama,1,AL,,,,,1,.1923077,.29411766,.2,0,.23076923,.35294119,.2,.2857143,.42307693,.7647059,1,.85714287,0,17.30687,11128.73,.94682956,.1877206,.11307023,.12412979,-.67640209,85.31525346601789,79.3650793650794,63.8095238095238,75.8730158730159,61.2745098039216,112.519999980927,.0017577206,.0010589242,.001442373,.0034696395,.34049779,.16094229,.050220001,.53662002,-1.173306254460954,71.145622,11.940392,1.3015593,.073600218,-.033367775,.009297668,.55902392,.32885292,.80482894,.0204351106639839,.023013078470825,26.29425,.3443062,27185.629,73581.59999999999,4.532879045996593,18.45022146507666,-9.3771677,-.01699356,7.8000002,,,45.78336,.20118344,.0048415493,1117.5946,.0067026946,0,306.21283,95.928513,286.23636,88.069481,10.639985,3504,1314.3,0
Lauderdale,Alabama,01077,4120,153,1631805,252.48116,9.3761206,1077,Lauderdale,87966,6200,Florence,230941,Alabama,1,AL,,,22520,"Florence-Muscle Shoals, AL",1,.28235295,.18483412,.13725491,.10843374,.264,.26960784,.25,.20987654,.58064514,.73033708,.80645162,.83783782,0,15.232569,9189.059999999999,-.18665642,.17186536,.090296611,.1098386,.32739928,85.4761607849583,87.6782658300057,59.15573302909301,86.0810039931546,66.2037037037037,65.67999982833859,.057399351,.067038432,.048706006,.20040718,.4801482,.14425674,.14518,.50660002,-.9454423663375549,56.633247,9.8037872,1.0163018,.059703913,.092121273,.16414839,.58941823,.21755774,1.0106177,.0197348975740627,.0215878862287702,131.39827,.3130624,34223.008,113305,5.02618013333487,16.93695443467986,-8.3344088,-.001817745,18.5,2346.3972,.0077943453,46.456867,.20678337,.0055248621,3474.4229,.012239823,0,305.03116,95.989548,284.45206,87.213554,11.103936,18083,1108.2,0
Lawrence,Alabama,01079,1240,0,614539,201.77727,0,1079,Lawrence,34803,6000,Huntsville,519583,Alabama,1,AL,290,"Huntsville-Decatur-Albertville, AL",19460,"Decatur, AL",1,.40909091,.1,.14285715,.14285715,.2857143,.40000001,.5714286,.14285715,.63636363,.69999999,.5714286,.85714287,0,19.048597,10773.51,.13481896,.17635743,.11595276,.094268024,-.41465583,87.3674582769512,82.5190010857763,58.6319218241042,80.9989142236699,61.72043010752689,103.449999809265,.016617632,.014517376,.013284812,.206192,.38004878,.15251295,.04112,.49529999,-1.83722390651304,52.01276,13.254603,1.0545068,.054201681,.15356314,.36147073,.58567554,.3120265,.50570357,.0270378990316927,.027124098497256,50.193077,.18547195,30491.068,99975,5.070449474019763,16.94642857142857,-11.205906,-.0078258794,7.5,,,47.347225,.17453231,.0029020486,1460.318,.0061079813,0,305.01712,95.730461,284.90015,85.995872,11.083548,6746,1097.7,0
Lee,Alabama,01081,22398,1345,2420055,925.51617,55.577248,1081,Lee,115092,9800,Auburn,150911,Alabama,1,AL,194,"Columbus-Auburn-Opelika, GA-AL",12220,"Auburn-Opelika, AL",1,.28214285,.2631579,.13265306,.12745099,.25270757,.22439024,.1368421,.18627451,.66799998,.78609627,.80208331,.88235295,0,15.781847,8208.34,.60230047,.15984683,.10724884,.13603447,-.037977815,84.9452179149914,84.3406593406593,61.6758241758242,76.64835164835171,63.44206974128231,57.55999994277949,.11806734,.15459967,.084527753,.13168477,.50936753,.2181195,.11825,.46822,-2.050989346290678,34.587112,22.550655,1.4292914,.037391599,.50875032,.70986664,.62001252,.15634201,2.6839397,.0458502763006986,.0340683974559483,189.07515,.38857958,28575.398,138765.3,5.098930397811205,16.49850804107731,-8.3968945,-.023349527,27.9,3050,.29295871,38.624325,.23953505,.0054118582,3460.1931,.015421807,0,305.69879,95.472298,287.95441,84.639877,11.817751,15667,647.40002,0
Limestone,Alabama,01083,3272,0,1404158,233.02222,0,1083,Limestone,65676,6000,Huntsville,519583,Alabama,1,AL,290,"Huntsville-Decatur-Albertville, AL",26620,"Huntsville, AL",1,.25806451,.2857143,.16666667,.079999998,.25806451,.21052632,.41176471,.16,.41935483,.71428573,.77777779,.80000001,0,16.695774,9537.190000000001,1.03549,.18401012,.11340901,.13045338,.16835558,80.2445817404368,89.1410048622366,63.7763371150729,79.0113452188006,69.7386519944979,75.5299999713898,.03119099,.039931964,.025728922,.1137841,.3978236,.12346091,.066639997,.49768001,-1.744715154450015,52.993481,13.251416,2.6493697,.039662924,.42758396,.59192342,.60845494,.2638931,1.6672757,.0323862598209392,.0234941226627687,115.6167,.24813549,31877.979,115171.2,4.922233870199181,16.91404746021157,-3.948755,.023717234,16.9,,-.29486573,43.590282,.16981351,.0063506672,2228.7615,.0081690094,0,304.82227,95.259491,284.31619,86.761345,11.482985,11558,823.09998,0
Lowndes,Alabama,01085,5033,242,214046,2351.3638,113.05981,1085,Lowndes,13473,11101,Montgomery,367927,Alabama,1,AL,,,33860,"Montgomery, AL",1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.999269,9317.469999999999,1.2382008,.15533172,.094263978,.18049639,-.033986524,84.0997099764609,83.7209302325581,63.95348837209301,77.9069767441861,63.9344262295082,66.43999981880189,.013206271,.010645421,.0090066958,.038559709,.41709712,.31372988,.094290003,.28169,-1.782324753511049,28.924517,73.042381,.63089144,.065781653,.016600015,.18027052,.51110888,.19986495,.26720107,.0283530023008981,.0376308171899354,18.766285,.11913609,25080.873,73981.5,5.282571912013537,18.11861252115059,-23.788204,-.020010596,11,,,38.32793,.41839081,.0084613673,1267.1038,.0071351202,0,306.21692,96.263535,288.73901,86.788574,11.516766,2473,1155.4,0
Macon,Alabama,01087,2266,109,392006,578.05237,27.805696,1087,Macon,24105,9800,Auburn,150911,Alabama,1,AL,,,,,1,.19512194,.11538462,.083333336,0,.43243244,.46153846,.33333334,.61538464,.68292683,.53846157,.66666669,.84615386,0,16.385357,7246.680000000001,-.14982279,.13081357,.084378146,.14843591,-.17623933,80.2336291393769,82.57839721254361,62.7177700348432,78.74564459930311,59.7315436241611,50.8799999952316,.010876902,.010916978,.010645782,.21814662,.33526599,.32841107,.047400001,.42061001,-2.720483791366036,19.282307,84.206596,.71769345,.052889433,-.10153192,.035431754,.4970848,.11520964,1.4519808,.0165940676208256,.0261356565028002,39.482529,.30487025,24916.775,85578.59999999999,4.870086090580882,17.3514108593416,-27.330988,-.0091678547,18.799999,9773.0605,.034451135,35.508469,.50846791,.007541853,1732.7102,.011767689,0,306.08023,96.391495,288.51688,87.409744,11.729265,4671,1191.6,0
Madison,Alabama,01089,14535,223,5711502,254.48648,3.904402,1089,Madison,276700,6000,Huntsville,519583,Alabama,1,AL,290,"Huntsville-Decatur-Albertville, AL",26620,"Huntsville, AL",1,.27822581,.23938224,.15789473,.12727273,.30227745,.21456693,.21895425,.21041666,.61784899,.75510204,.7758007,.84934497,0,14.137332,9382.200000000001,.29610309,.15764645,.10508413,.12652768,.38590902,85.4052654932464,85.03323401329359,64.6802658721063,80.7013522805409,69.2138939670932,56.0599999427795,.12015846,.11497089,.12672566,.22569124,.4516629,.10545111,.10971,.45368001,-.7970397294365202,55.223709,22.624502,1.8886881,.035073332,.40481099,.52073413,.67571098,.188206,3.9667509,.0333176725695699,.0265305384893386,343.75974,.29591689,41283.332,137698.9,5.249484626707817,16.57120883224797,-11.492714,-.0063306056,34.299999,3735.8979,-.037664369,39.637985,.21882832,.0066834353,3345.8218,.017246002,0,304.54745,95.42588,284.22836,87.687103,12.066902,45413,795.09998,0
Marengo,Alabama,01091,4057,198,382441,1060.8173,51.772694,1091,Marengo,22539,10802,Demopolis,63233,Alabama,1,AL,,,,,0,.22499999,.23287672,.1388889,.17073171,.46551725,.31944445,.44117647,.30769232,.49586776,.65753424,.75,.80487806,0,16.801422,9040.83,1.1241246,.18062647,.12725155,.12272316,-1.1150126,83.0978718841256,75.8542141230068,58.997722095672,78.5876993166287,51.6129032258064,104.30999994278,.037441071,.037185848,.045548499,.046039689,.51796329,.25902459,.076669998,.36787999,-.9652643171381754,51.106972,51.382046,.97164911,.054403566,-.10013175,-.020722518,.52448219,.2896277,.73650116,.0146856559740894,.0184125293934957,23.068548,.39790842,30357.42,87844.7,4.829404714342789,17.09700359568518,-21.546032,-.010628587,12.1,,,38.922962,.33530572,.0085185682,2087.7664,.011511826,0,306.42407,96.49836,288.41885,86.965607,11.073777,4575,1196.3,0
Marion,Alabama,01093,4725,389,551316,857.04022,70.558449,1093,Marion,31214,10600,Jasper,161169,Alabama,1,AL,,,,,1,.33333334,.2,.07692308,.07692308,.29787233,.22580644,.27272728,.23076923,.47916666,.64516127,.69230771,.76923078,0,17.288673,10672.44,.5497517,.17621669,.11288589,.11563873,-.37572479,82.80171800711609,88.1818181818182,65.4545454545455,83.6363636363636,59.6401028277635,137.319999694824,.0072364174,.0080119278,.00693287,.066736147,.39631411,.15637602,.072590001,.54606003,-1.205662746791845,59.569424,3.6233742,1.1533287,.079162173,.039046638,.077971056,.56130016,.35172522,.4805536,.017235855705773,.0189338117511373,42.10059,.41809508,28465.76,84645.5,4.117948663178926,16.92756716967243,-.34352046,.0046350565,8,,,47.402679,.17566165,.0067336904,1440.6302,.0086638425,0,305.54886,96.532234,285.30988,89.141922,10.455509,7157,1298.2,0
Marshall,Alabama,01095,22128,347,1606785,1377.16,21.595921,1095,Marshall,82231,6100,Gadsden,304068,Alabama,1,AL,290,"Huntsville-Decatur-Albertville, AL",10700,"Albertville, AL",1,.34101382,.31707317,.25714287,.21875,.23255815,.27329192,.26865673,.20967741,.51141554,.652439,.84285712,.8125,0,21.49346,11101.23,1.100323,.18011633,.12788604,.12141896,-.66883618,84.8381508519016,80.9937888198758,56.8944099378882,78.1366459627329,60.0380589914367,96.3399999141693,.010893182,.011759573,.0078822551,.12892906,.45416808,.14661655,.11419,.52487999,-1.28391821037505,65.267357,1.4520072,5.6620979,.050385091,.25310108,.38036266,.60583407,.27810103,4.027678,.0275686784789191,.0273011394729482,145.01292,.37983856,32007.781,107839.7,4.545114288863061,18.17428608181117,-4.5067244,.012939239,13.9,1320,-.11287265,46.191608,.19418858,.0080332914,2283.2617,.013696721,0,304.56665,94.70887,284.7272,86.020317,11.537905,18288,1138.2,0
Mobile,Alabama,01097,68717,3661,7320274,938.72168,50.011787,1097,Mobile,399843,11001,Mobile,599405,Alabama,1,AL,380,"Mobile-Daphne-Fairhope, AL",33660,"Mobile, AL",1,.28833866,.24083251,.20185615,.1498708,.33251634,.27987742,.23684211,.21563342,.56182796,.70731705,.79551125,.82271469,0,18.645411,9867.33,.73522848,.18963692,.10402964,.12268364,-.33123928,78.5849458527061,82.52907696114821,62.731997030438,77.08487998020291,64.12441414571791,72.0899999141693,.088500164,.097869083,.081210151,.34861189,.54380262,.18507256,.13674,.45569,-1.168109026947681,53.253651,33.224289,1.2222297,.05129879,.095520303,.15418786,.59391969,.14265065,2.2841465,.0155911195144094,.0178144921881839,324.26077,.24871078,32258.135,107306.5,4.430151311831937,18.36584419399224,-12.539934,.0098675424,18.6,6005.2324,.01766507,39.953999,.30113041,.0077605462,1720.2246,.020075884,0,305.50412,98.075867,289.927,89.423248,10.690497,73428,1003.1,0
Monroe,Alabama,01099,909,73,417600,217.67241,17.480843,1099,Monroe,24324,11002,Atmore,76853,Alabama,1,AL,,,,,0,.15384616,.2173913,0,0,.2972973,.43478259,.41666666,.25,.6857143,.76190478,.72727275,1,0,18.403444,9651.879999999999,1.646884,.16908546,.11430933,.16749294,-.62407601,83.17086888878811,78.9173789173789,58.97435897435899,76.92307692307691,65.35087719298249,96.5099999904633,.019015534,.022994779,.018857861,.11214648,.4817895,.21315221,.074050002,.41918001,-1.130681715182407,52.335144,39.808418,.78112155,.066017859,.07385987,.17778562,.54951692,.31141454,.33711562,.0138135175135668,.0166913336622266,23.710955,.38835609,29595.238,89177.7,4.340846726773814,17.76743063932449,-15.529609,.0043156259,11.8,1440,-.13219617,40.555954,.26570916,.0079756621,1509.4709,.0068409606,0,306.32492,97.109482,289.5715,87.543564,10.564084,4634,1109.7,0
